Date,DayOfWeek,Month,Season,Weekend,Holiday,Ramadan,Promotion,NearbyEvent,TemperatureC,RainfallMM,FootTraffic,AvgOrderValue,TopSellingProduct,WorkingHours,DailyRevenue
2030-01-01,Tuesday,1,Winter,0,0,0,0,1,10,7.7,179,9.65,Tea,10,1834.85
2030-01-02,Wednesday,1,Winter,0,0,0,1,0,14,0.0,192,5.57,Americano,10,1223.0
2030-01-03,Thursday,1,Winter,0,0,0,1,0,12,3.7,203,6.6,Mocha,10,1435.41
2030-01-04,Friday,1,Winter,0,0,0,0,0,5,0.1,136,5.86,Cappuccino,10,833.12
2030-01-05,Saturday,1,Winter,1,0,0,0,0,6,1.9,221,4.69,Mocha,11,1120.44
2030-01-06,Sunday,1,Winter,1,0,0,1,1,8,2.7,304,7.25,Pastry,11,2537.01
2030-01-07,Monday,1,Winter,0,0,0,0,0,8,0.0,139,7.41,Mocha,10,1021.84
2030-01-08,Tuesday,1,Winter,0,0,0,0,1,5,2.5,188,7.24,Tea,10,1503.73
2030-01-09,Wednesday,1,Winter,0,0,0,0,0,15,2.9,142,8.67,Sandwich,10,1305.61
2030-01-10,Thursday,1,Winter,0,0,0,0,0,13,6.4,113,9.95,Pastry,10,1198.63
2030-01-11,Friday,1,Winter,0,0,0,0,0,18,0.0,124,9.75,Tea,10,1146.47
2030-01-12,Saturday,1,Winter,1,0,0,1,0,12,5.9,249,9.0,Espresso,11,2549.47
2030-01-13,Sunday,1,Winter,1,0,0,1,1,9,5.4,296,4.68,Mocha,11,1466.03
2030-01-14,Monday,1,Winter,0,0,0,1,0,7,3.6,178,8.74,Mocha,10,1641.24
2030-01-15,Tuesday,1,Winter,0,0,0,0,1,7,5.5,165,7.4,Americano,10,1313.69
2030-01-16,Wednesday,1,Winter,0,0,0,0,0,5,5.7,147,10.32,Cappuccino,10,1474.08
2030-01-17,Thursday,1,Winter,0,0,0,0,1,10,5.1,177,5.12,Latte,10,962.02
2030-01-18,Friday,1,Winter,0,0,0,0,0,12,2.1,158,4.7,Tea,10,693.38
2030-01-19,Saturday,1,Winter,1,0,0,0,0,8,8.5,180,10.02,Espresso,11,1679.74
2030-01-20,Sunday,1,Winter,1,0,0,0,0,11,4.1,180,5.6,Sandwich,11,960.13
2030-01-21,Monday,1,Winter,0,0,0,1,0,10,5.9,149,5.3,Mocha,10,860.44
2030-01-22,Tuesday,1,Winter,0,0,0,0,0,5,5.6,146,7.01,Espresso,10,952.21
2030-01-23,Wednesday,1,Winter,0,0,0,1,0,12,4.2,168,9.74,Tea,10,1702.06
2030-01-24,Thursday,1,Winter,0,0,0,0,0,5,7.7,130,10.42,Americano,10,1451.1
2030-01-25,Friday,1,Winter,0,1,0,1,0,6,8.4,154,6.82,Mocha,10,1127.97
2030-01-26,Saturday,1,Winter,1,0,0,1,0,13,3.6,233,5.65,Americano,11,1328.53
2030-01-27,Sunday,1,Winter,1,0,0,1,0,13,7.4,232,7.12,Pastry,11,1901.42
2030-01-28,Monday,1,Winter,0,0,0,0,0,11,2.6,155,8.71,Cappuccino,10,1421.0
2030-01-29,Tuesday,1,Winter,0,0,0,0,0,16,1.6,158,10.46,Mocha,10,1612.42
2030-01-30,Wednesday,1,Winter,0,0,0,0,0,16,0.3,153,7.84,Cappuccino,10,1133.97
2030-01-31,Thursday,1,Winter,0,0,0,1,1,8,0.0,259,8.32,Sandwich,10,2379.3
2030-02-01,Friday,2,Winter,0,0,0,0,0,6,5.3,142,9.52,Tea,10,1373.78
2030-02-02,Saturday,2,Winter,1,0,0,0,0,12,0.0,218,10.07,Sandwich,11,2251.23
2030-02-03,Sunday,2,Winter,1,1,0,1,0,8,6.7,239,9.86,Sandwich,11,2573.66
2030-02-04,Monday,2,Winter,0,0,0,0,0,7,3.2,121,10.2,Mocha,10,1348.25
2030-02-05,Tuesday,2,Winter,0,0,0,0,0,16,2.7,142,7.6,Espresso,10,1031.17
2030-02-06,Wednesday,2,Winter,0,0,0,1,0,18,0.0,192,9.26,Latte,10,1933.91
2030-02-07,Thursday,2,Winter,0,0,0,0,0,13,0.0,142,4.55,Latte,10,670.0
2030-02-08,Friday,2,Winter,0,0,0,0,0,10,1.6,143,6.53,Latte,10,816.23
2030-02-09,Saturday,2,Winter,1,0,0,0,0,16,3.5,202,10.07,Tea,11,2111.56
2030-02-10,Sunday,2,Winter,1,0,0,1,0,5,0.0,261,4.68,Espresso,11,1258.67
2030-02-11,Monday,2,Winter,0,0,0,0,0,12,3.7,119,6.15,Pastry,10,586.0
2030-02-12,Tuesday,2,Winter,0,0,0,1,1,18,4.1,214,9.77,Tea,10,2504.83
2030-02-13,Wednesday,2,Winter,0,0,0,0,0,15,0.0,150,5.76,Tea,10,955.31
2030-02-14,Thursday,2,Winter,0,0,0,1,0,13,2.6,203,6.71,Latte,10,1556.03
2030-02-15,Friday,2,Winter,0,0,0,0,0,7,8.0,109,7.28,Cappuccino,10,693.13
2030-02-16,Saturday,2,Winter,1,0,0,0,1,7,5.4,256,8.75,Tea,11,2388.08
2030-02-17,Sunday,2,Winter,1,0,0,1,0,18,1.8,274,8.59,Latte,11,2618.99
2030-02-18,Monday,2,Winter,0,0,0,0,1,12,6.1,182,9.98,Cappuccino,10,1963.93
2030-02-19,Tuesday,2,Winter,0,0,0,0,0,14,0.0,115,8.78,Pastry,10,927.0
2030-02-20,Wednesday,2,Winter,0,0,0,0,1,9,3.7,186,5.85,Espresso,10,1221.66
2030-02-21,Thursday,2,Winter,0,0,0,0,0,9,2.8,147,7.02,Mocha,10,1023.76
2030-02-22,Friday,2,Winter,0,0,0,0,0,12,7.2,134,9.42,Pastry,10,1410.91
2030-02-23,Saturday,2,Winter,1,0,0,0,0,6,0.7,196,7.06,Cappuccino,11,1506.44
2030-02-24,Sunday,2,Winter,1,0,0,0,0,12,3.9,195,4.67,Mocha,11,1016.85
2030-02-25,Monday,2,Winter,0,0,0,0,0,16,2.6,130,9.13,Americano,10,1301.66
2030-02-26,Tuesday,2,Winter,0,0,0,0,1,12,0.6,210,5.48,Americano,10,1096.06
2030-02-27,Wednesday,2,Winter,0,1,0,0,1,9,0.0,175,8.75,Cappuccino,10,1636.83
2030-02-28,Thursday,2,Winter,0,0,0,0,0,17,3.0,112,8.96,Cappuccino,10,965.99
2030-03-01,Friday,3,Spring,0,0,1,0,1,20,0.0,202,5.6,Cappuccino,10,1056.87
2030-03-02,Saturday,3,Spring,1,0,1,0,0,30,0.0,182,10.26,Tea,11,1821.7
2030-03-03,Sunday,3,Spring,1,0,1,0,0,18,0.0,209,7.67,Sandwich,11,1504.39
2030-03-04,Monday,3,Spring,0,0,1,0,0,19,4.2,116,7.35,Tea,10,874.49
2030-03-05,Tuesday,3,Spring,0,0,0,0,1,29,3.9,177,5.04,Mocha,10,877.47
2030-03-06,Wednesday,3,Spring,0,0,0,0,0,26,4.5,129,4.7,Cappuccino,10,622.67
2030-03-07,Thursday,3,Spring,0,0,1,0,1,22,1.7,155,8.18,Mocha,10,1477.8
2030-03-08,Friday,3,Spring,0,0,1,0,0,18,2.2,125,9.34,Espresso,10,1187.08
2030-03-09,Saturday,3,Spring,1,0,0,0,1,27,4.1,279,4.97,Cappuccino,11,1393.93
2030-03-10,Sunday,3,Spring,1,0,1,0,1,30,6.1,213,10.28,Cappuccino,11,2442.31
2030-03-11,Monday,3,Spring,0,0,1,0,0,25,3.8,118,9.49,Mocha,10,1151.56
2030-03-12,Tuesday,3,Spring,0,0,0,0,0,29,4.4,143,5.92,Americano,10,933.69
2030-03-13,Wednesday,3,Spring,0,0,1,0,0,26,0.0,132,9.96,Sandwich,10,1417.32
2030-03-14,Thursday,3,Spring,0,0,0,1,1,28,1.2,241,8.68,Cappuccino,10,2438.82
2030-03-15,Friday,3,Spring,0,0,1,0,0,25,3.8,105,9.31,Mocha,10,1004.38
2030-03-16,Saturday,3,Spring,1,0,1,1,0,25,0.8,257,4.69,Mocha,11,1237.03
2030-03-17,Sunday,3,Spring,1,0,1,0,0,23,1.5,206,9.74,Americano,11,2060.93
2030-03-18,Monday,3,Spring,0,0,0,0,0,23,7.0,146,8.11,Americano,10,1218.91
2030-03-19,Tuesday,3,Spring,0,1,0,1,1,20,1.7,205,8.21,Mocha,10,1868.88
2030-03-20,Wednesday,3,Spring,0,0,0,0,0,18,5.3,147,7.25,Latte,10,1006.86
2030-03-21,Thursday,3,Spring,0,0,1,0,0,20,7.2,91,6.9,Tea,10,721.18
2030-03-22,Friday,3,Spring,0,0,0,0,0,19,5.0,137,5.33,Americano,10,581.43
2030-03-23,Saturday,3,Spring,1,0,1,0,0,28,10.0,196,8.46,Sandwich,11,1468.84
2030-03-24,Sunday,3,Spring,1,0,0,0,0,30,1.5,187,5.03,Americano,11,1048.31
2030-03-25,Monday,3,Spring,0,0,0,1,0,28,1.9,190,5.33,Americano,10,1143.97
2030-03-26,Tuesday,3,Spring,0,0,1,1,0,24,4.7,152,7.59,Americano,10,1310.58
2030-03-27,Wednesday,3,Spring,0,0,0,0,1,21,10.5,167,9.24,Americano,10,1653.91
2030-03-28,Thursday,3,Spring,0,0,1,0,0,30,0.0,107,7.35,Sandwich,10,891.78
2030-03-29,Friday,3,Spring,0,0,1,0,0,21,1.9,128,10.05,Pastry,10,1356.69
2030-03-30,Saturday,3,Spring,1,0,0,0,0,24,0.1,201,8.04,Mocha,11,1668.55
2030-03-31,Sunday,3,Spring,1,0,1,1,0,22,2.2,260,6.72,Tea,11,2008.52
2030-04-01,Monday,4,Spring,0,0,1,1,1,26,0.2,201,9.12,Sandwich,10,2045.59
2030-04-02,Tuesday,4,Spring,0,0,1,1,0,28,6.5,161,6.79,Sandwich,10,1124.57
2030-04-03,Wednesday,4,Spring,0,0,1,1,0,29,4.1,161,6.22,Mocha,10,1023.35
2030-04-04,Thursday,4,Spring,0,0,0,1,0,26,1.5,198,9.91,Americano,10,2036.45
2030-04-05,Friday,4,Spring,0,0,0,0,0,22,5.8,126,7.87,Latte,10,1073.27
2030-04-06,Saturday,4,Spring,1,0,1,1,0,30,4.6,224,6.78,Tea,11,1738.11
2030-04-07,Sunday,4,Spring,1,0,1,0,0,24,2.4,207,5.64,Americano,11,1287.85
2030-04-08,Monday,4,Spring,0,0,0,1,0,26,0.0,189,6.46,Espresso,10,1231.23
2030-04-09,Tuesday,4,Spring,0,0,1,1,0,28,0.5,179,6.16,Pastry,10,1148.97
2030-04-10,Wednesday,4,Spring,0,0,0,1,0,28,9.2,182,5.97,Sandwich,10,1158.15
2030-04-11,Thursday,4,Spring,0,0,0,1,0,28,0.0,208,5.85,Pastry,10,1322.75
2030-04-12,Friday,4,Spring,0,0,0,0,0,19,2.5,143,5.95,Pastry,10,782.37
2030-04-13,Saturday,4,Spring,1,0,1,0,0,27,6.7,203,5.27,Tea,11,1154.07
2030-04-14,Sunday,4,Spring,1,0,0,1,0,22,0.2,254,9.8,Pastry,11,2703.58
2030-04-15,Monday,4,Spring,0,0,1,0,0,24,0.0,119,9.38,Tea,10,1214.76
2030-04-16,Tuesday,4,Spring,0,0,1,0,0,21,2.7,143,8.4,Americano,10,1217.69
2030-04-17,Wednesday,4,Spring,0,0,1,0,0,30,1.3,143,10.27,Latte,10,1501.54
2030-04-18,Thursday,4,Spring,0,0,1,0,0,30,0.7,135,5.48,Pastry,10,742.37
2030-04-19,Friday,4,Spring,0,0,0,0,0,23,3.5,112,6.38,Cappuccino,10,704.9
2030-04-20,Saturday,4,Spring,1,0,1,1,0,25,6.1,249,4.57,Americano,11,1243.5
2030-04-21,Sunday,4,Spring,1,0,1,1,0,21,0.0,262,6.79,Latte,11,1909.29
2030-04-22,Monday,4,Spring,0,0,1,0,0,28,2.5,103,5.97,Sandwich,10,752.44
2030-04-23,Tuesday,4,Spring,0,0,1,0,0,23,0.0,139,8.8,Latte,10,1326.99
2030-04-24,Wednesday,4,Spring,0,0,0,0,0,30,7.2,150,9.82,Cappuccino,10,1552.97
2030-04-25,Thursday,4,Spring,0,0,1,1,0,21,4.5,171,6.5,Mocha,10,1085.28
2030-04-26,Friday,4,Spring,0,0,0,0,0,29,2.3,113,5.69,Espresso,10,544.19
2030-04-27,Saturday,4,Spring,1,0,1,1,0,18,7.0,241,9.79,Mocha,11,2509.84
2030-04-28,Sunday,4,Spring,1,0,1,0,0,23,0.8,207,4.61,Pastry,11,1061.19
2030-04-29,Monday,4,Spring,0,0,0,0,0,24,5.3,155,5.78,Latte,10,985.78
2030-04-30,Tuesday,4,Spring,0,0,1,0,0,18,3.9,111,5.59,Espresso,10,742.17
2030-05-01,Wednesday,5,Spring,0,0,0,0,0,30,6.5,135,7.5,Pastry,10,948.25
2030-05-02,Thursday,5,Spring,0,0,0,0,0,26,1.5,124,4.92,Sandwich,10,580.06
2030-05-03,Friday,5,Spring,0,0,0,0,0,19,1.7,148,8.78,Mocha,10,1272.04
2030-05-04,Saturday,5,Spring,1,0,0,1,0,20,4.4,241,5.5,Sandwich,11,1532.58
2030-05-05,Sunday,5,Spring,1,0,0,0,0,18,5.2,188,9.65,Espresso,11,1796.5
2030-05-06,Monday,5,Spring,0,0,0,0,0,25,5.8,122,5.38,Cappuccino,10,548.17
2030-05-07,Tuesday,5,Spring,0,0,0,0,1,19,2.0,172,4.79,Americano,10,1007.64
2030-05-08,Wednesday,5,Spring,0,0,0,1,0,20,5.9,193,8.28,Espresso,10,1850.25
2030-05-09,Thursday,5,Spring,0,0,0,0,0,21,6.2,128,8.55,Tea,10,1133.24
2030-05-10,Friday,5,Spring,0,0,0,0,1,29,0.1,204,9.82,Latte,10,2069.37
2030-05-11,Saturday,5,Spring,1,0,0,0,0,27,4.8,201,4.52,Mocha,11,796.99
2030-05-12,Sunday,5,Spring,1,0,0,1,0,26,5.4,256,9.07,Cappuccino,11,2437.21
2030-05-13,Monday,5,Spring,0,0,0,0,0,28,2.4,117,5.82,Pastry,10,584.45
2030-05-14,Tuesday,5,Spring,0,0,0,1,0,19,2.5,187,8.99,Pastry,10,1908.53
2030-05-15,Wednesday,5,Spring,0,0,0,1,0,28,3.6,178,6.76,Cappuccino,10,1303.08
2030-05-16,Thursday,5,Spring,0,0,0,0,0,27,5.2,146,8.47,Mocha,10,1092.28
2030-05-17,Friday,5,Spring,0,0,0,1,0,19,2.4,168,5.41,Espresso,10,943.64
2030-05-18,Saturday,5,Spring,1,0,0,0,0,23,3.2,229,6.42,Latte,11,1338.74
2030-05-19,Sunday,5,Spring,1,0,0,0,0,26,4.5,214,9.67,Americano,11,2060.03
2030-05-20,Monday,5,Spring,0,0,0,1,0,20,0.9,197,6.31,Sandwich,10,1440.79
2030-05-21,Tuesday,5,Spring,0,0,0,0,0,26,4.8,139,4.99,Cappuccino,10,664.69
2030-05-22,Wednesday,5,Spring,0,0,0,0,0,26,0.0,125,7.49,Cappuccino,10,1000.13
2030-05-23,Thursday,5,Spring,0,0,0,0,0,30,5.4,130,9.02,Cappuccino,10,1123.48
2030-05-24,Friday,5,Spring,0,0,0,0,0,20,1.1,132,9.53,Americano,10,1120.06
2030-05-25,Saturday,5,Spring,1,0,0,1,0,29,7.2,261,7.74,Sandwich,11,2291.24
2030-05-26,Sunday,5,Spring,1,0,0,0,0,24,1.3,185,9.83,Mocha,11,1893.65
2030-05-27,Monday,5,Spring,0,0,0,0,0,26,3.2,115,4.52,Sandwich,10,469.39
2030-05-28,Tuesday,5,Spring,0,0,0,1,0,20,1.7,157,9.19,Sandwich,10,1681.66
2030-05-29,Wednesday,5,Spring,0,0,0,0,0,28,0.0,139,10.38,Espresso,10,1392.61
2030-05-30,Thursday,5,Spring,0,0,0,0,0,30,4.5,147,7.97,Sandwich,10,1152.7
2030-05-31,Friday,5,Spring,0,0,0,0,0,30,0.0,150,5.61,Latte,10,959.17
2030-06-01,Saturday,6,Summer,1,0,0,0,0,28,0.0,188,5.03,Tea,11,1032.28
2030-06-02,Sunday,6,Summer,1,0,0,1,0,29,0.4,252,7.61,Sandwich,11,2159.02
2030-06-03,Monday,6,Summer,0,0,0,0,0,37,2.2,141,4.89,Americano,10,794.1
2030-06-04,Tuesday,6,Summer,0,0,0,1,0,38,0.0,199,4.85,Latte,10,1111.74
2030-06-05,Wednesday,6,Summer,0,0,0,0,1,38,0.0,178,9.7,Mocha,10,1669.74
2030-06-06,Thursday,6,Summer,0,0,0,0,0,38,2.7,112,4.69,Tea,10,554.42
2030-06-07,Friday,6,Summer,0,0,0,0,1,40,1.5,217,10.29,Espresso,10,2335.73
2030-06-08,Saturday,6,Summer,1,0,0,0,0,32,0.0,202,8.96,Espresso,11,1672.45
2030-06-09,Sunday,6,Summer,1,0,0,0,1,35,2.8,246,7.11,Pastry,11,1837.1
2030-06-10,Monday,6,Summer,0,0,0,0,0,39,0.9,148,7.25,Pastry,10,962.22
2030-06-11,Tuesday,6,Summer,0,0,0,1,0,38,2.0,190,8.34,Espresso,10,1714.45
2030-06-12,Wednesday,6,Summer,0,0,0,0,0,39,0.0,117,5.06,Cappuccino,10,448.91
2030-06-13,Thursday,6,Summer,0,0,0,1,0,41,0.0,201,4.82,Cappuccino,10,988.28
2030-06-14,Friday,6,Summer,0,0,0,1,0,37,0.9,159,6.39,Tea,10,1101.34
2030-06-15,Saturday,6,Summer,1,0,0,0,1,38,0.0,253,6.66,Tea,11,1629.45
2030-06-16,Sunday,6,Summer,1,0,0,0,0,36,0.0,205,7.57,Latte,11,1686.0
2030-06-17,Monday,6,Summer,0,0,0,0,0,31,3.5,146,9.3,Espresso,10,1320.13
2030-06-18,Tuesday,6,Summer,0,0,0,0,0,34,3.2,122,4.57,Sandwich,10,599.47
2030-06-19,Wednesday,6,Summer,0,0,0,1,0,29,3.2,157,5.84,Pastry,10,1045.64
2030-06-20,Thursday,6,Summer,0,0,0,0,0,36,0.0,142,9.04,Sandwich,10,1176.57
2030-06-21,Friday,6,Summer,0,0,0,1,1,34,0.0,249,5.45,Espresso,10,1621.67
2030-06-22,Saturday,6,Summer,1,0,0,0,0,30,0.0,203,6.49,Espresso,11,1397.62
2030-06-23,Sunday,6,Summer,1,0,0,1,0,32,6.8,246,10.05,Espresso,11,2679.33
2030-06-24,Monday,6,Summer,0,0,0,1,0,39,0.0,178,7.46,Cappuccino,10,1378.37
2030-06-25,Tuesday,6,Summer,0,0,0,0,0,35,1.7,133,8.79,Espresso,10,1057.59
2030-06-26,Wednesday,6,Summer,0,0,0,0,0,32,2.1,115,6.52,Sandwich,10,614.71
2030-06-27,Thursday,6,Summer,0,0,0,0,0,30,3.5,118,6.29,Espresso,10,601.14
2030-06-28,Friday,6,Summer,0,1,0,0,0,33,0.0,142,5.19,Sandwich,10,802.93
2030-06-29,Saturday,6,Summer,1,0,0,1,0,39,3.8,224,8.44,Cappuccino,11,2047.78
2030-06-30,Sunday,6,Summer,1,0,0,0,0,31,0.0,206,8.56,Latte,11,1698.3
2030-07-01,Monday,7,Summer,0,0,0,0,0,36,2.5,111,8.76,Mocha,10,1027.85
2030-07-02,Tuesday,7,Summer,0,0,0,1,0,38,3.3,159,8.93,Espresso,10,1643.95
2030-07-03,Wednesday,7,Summer,0,0,0,1,0,38,0.0,209,8.76,Americano,10,2055.16
2030-07-04,Thursday,7,Summer,0,0,0,0,0,36,0.0,149,8.62,Latte,10,1159.82
2030-07-05,Friday,7,Summer,0,0,0,0,1,42,1.8,178,5.33,Latte,10,883.67
2030-07-06,Saturday,7,Summer,1,0,0,0,0,36,2.5,202,9.2,Mocha,11,1842.09
2030-07-07,Sunday,7,Summer,1,0,0,0,0,35,0.0,199,4.77,Cappuccino,11,952.11
2030-07-08,Monday,7,Summer,0,0,0,0,0,40,4.3,157,9.29,Mocha,10,1344.16
2030-07-09,Tuesday,7,Summer,0,0,0,0,0,37,1.8,145,4.59,Americano,10,811.87
2030-07-10,Wednesday,7,Summer,0,0,0,1,0,41,0.0,210,8.2,Sandwich,10,1852.87
2030-07-11,Thursday,7,Summer,0,0,0,0,0,28,3.0,129,9.22,Espresso,10,1222.42
2030-07-12,Friday,7,Summer,0,0,0,0,1,39,0.0,219,7.87,Americano,10,1846.95
2030-07-13,Saturday,7,Summer,1,0,0,0,0,39,2.0,193,5.24,Tea,11,881.44
2030-07-14,Sunday,7,Summer,1,0,0,0,0,41,0.0,187,9.48,Tea,11,1896.11
2030-07-15,Monday,7,Summer,0,0,0,0,0,30,0.0,147,8.82,Pastry,10,1252.45
2030-07-16,Tuesday,7,Summer,0,0,0,1,0,36,4.1,193,7.32,Tea,10,1662.11
2030-07-17,Wednesday,7,Summer,0,0,0,1,0,38,0.0,177,8.3,Americano,10,1709.41
2030-07-18,Thursday,7,Summer,0,0,0,0,0,42,7.3,148,9.03,Pastry,10,1364.84
2030-07-19,Friday,7,Summer,0,0,0,0,0,34,2.3,158,5.74,Americano,10,798.13
2030-07-20,Saturday,7,Summer,1,0,0,0,1,42,0.0,287,7.35,Tea,11,2290.21
2030-07-21,Sunday,7,Summer,1,0,0,1,0,39,0.0,242,9.89,Sandwich,11,2623.96
2030-07-22,Monday,7,Summer,0,0,0,0,0,37,3.2,151,8.27,Espresso,10,1310.85
2030-07-23,Tuesday,7,Summer,0,0,0,0,1,38,0.0,182,5.81,Cappuccino,10,1048.8
2030-07-24,Wednesday,7,Summer,0,0,0,0,0,29,2.9,151,7.34,Latte,10,1232.53
2030-07-25,Thursday,7,Summer,0,0,0,0,0,42,7.0,117,9.16,Cappuccino,10,960.0
2030-07-26,Friday,7,Summer,0,0,0,1,0,33,0.1,205,8.84,Pastry,10,2103.63
2030-07-27,Saturday,7,Summer,1,0,0,0,0,32,0.0,235,4.63,Sandwich,11,1083.57
2030-07-28,Sunday,7,Summer,1,0,0,0,0,36,3.5,190,5.55,Americano,11,1088.84
2030-07-29,Monday,7,Summer,0,0,0,0,0,30,0.0,165,6.22,Latte,10,889.83
2030-07-30,Tuesday,7,Summer,0,0,0,0,1,36,0.0,196,5.93,Americano,10,1105.04
2030-07-31,Wednesday,7,Summer,0,0,0,0,0,30,4.9,138,6.1,Mocha,10,929.12
2030-08-01,Thursday,8,Summer,0,0,0,1,0,37,4.9,194,7.39,Cappuccino,10,1554.57
2030-08-02,Friday,8,Summer,0,0,0,0,0,36,3.7,140,5.74,Sandwich,10,822.19
2030-08-03,Saturday,8,Summer,1,0,0,0,0,33,6.3,186,4.87,Mocha,11,1005.22
2030-08-04,Sunday,8,Summer,1,0,0,1,0,32,0.0,234,9.37,Latte,11,2432.5
2030-08-05,Monday,8,Summer,0,0,0,1,0,33,0.0,170,8.96,Espresso,10,1730.97
2030-08-06,Tuesday,8,Summer,0,0,0,0,0,40,3.0,138,10.24,Espresso,10,1353.84
2030-08-07,Wednesday,8,Summer,0,0,0,0,0,38,2.4,151,4.99,Tea,10,670.35
2030-08-08,Thursday,8,Summer,0,0,0,0,0,31,0.2,158,5.56,Sandwich,10,820.95
2030-08-09,Friday,8,Summer,0,0,0,0,0,41,0.0,143,5.06,Tea,10,807.51
2030-08-10,Saturday,8,Summer,1,0,0,0,0,31,5.5,188,10.33,Espresso,11,2025.88
2030-08-11,Sunday,8,Summer,1,0,0,0,0,32,1.4,189,4.65,Tea,11,812.46
2030-08-12,Monday,8,Summer,0,0,0,0,0,40,2.1,113,10.17,Mocha,10,1050.61
2030-08-13,Tuesday,8,Summer,0,0,0,1,0,42,0.0,188,8.71,Cappuccino,10,1832.1
2030-08-14,Wednesday,8,Summer,0,0,0,0,0,35,5.0,150,8.48,Cappuccino,10,1137.17
2030-08-15,Thursday,8,Summer,0,0,0,1,0,31,0.0,168,6.73,Espresso,10,1106.99
2030-08-16,Friday,8,Summer,0,0,0,0,0,41,1.8,151,5.5,Cappuccino,10,931.55
2030-08-17,Saturday,8,Summer,1,0,0,1,0,39,0.0,243,7.04,Cappuccino,11,1903.01
2030-08-18,Sunday,8,Summer,1,0,0,0,0,34,6.7,174,7.95,Sandwich,11,1309.07
2030-08-19,Monday,8,Summer,0,0,0,0,0,31,0.0,143,7.79,Americano,10,1109.17
2030-08-20,Tuesday,8,Summer,0,0,0,1,0,29,2.4,169,9.69,Espresso,10,1843.42
2030-08-21,Wednesday,8,Summer,0,0,0,1,0,42,0.0,186,10.2,Tea,10,1954.16
2030-08-22,Thursday,8,Summer,0,0,0,1,0,34,1.8,199,5.82,Espresso,10,1379.18
2030-08-23,Friday,8,Summer,0,0,0,0,0,36,0.0,147,5.09,Cappuccino,10,599.96
2030-08-24,Saturday,8,Summer,1,0,0,0,1,39,0.0,254,8.66,Pastry,11,2254.09
2030-08-25,Sunday,8,Summer,1,0,0,0,0,42,1.0,228,5.2,Pastry,11,1073.94
2030-08-26,Monday,8,Summer,0,0,0,0,1,29,1.0,207,8.14,Latte,10,1628.97
2030-08-27,Tuesday,8,Summer,0,0,0,1,0,28,0.0,197,9.79,Tea,10,2196.97
2030-08-28,Wednesday,8,Summer,0,0,0,0,0,33,1.0,128,8.86,Espresso,10,1006.98
2030-08-29,Thursday,8,Summer,0,0,0,0,1,33,3.5,185,6.04,Tea,10,1183.37
2030-08-30,Friday,8,Summer,0,0,0,0,0,40,0.0,134,7.99,Mocha,10,1183.27
2030-08-31,Saturday,8,Summer,1,0,0,0,0,39,0.4,205,8.4,Latte,11,1838.14
2030-09-01,Sunday,9,Autumn,1,0,0,0,0,25,5.2,214,7.75,Cappuccino,11,1751.65
2030-09-02,Monday,9,Autumn,0,0,0,0,0,20,5.3,136,5.89,Latte,10,834.19
2030-09-03,Tuesday,9,Autumn,0,0,0,1,0,19,1.3,205,8.94,Americano,10,1917.8
2030-09-04,Wednesday,9,Autumn,0,0,0,1,0,28,9.4,164,6.14,Mocha,10,1082.01
2030-09-05,Thursday,9,Autumn,0,0,0,1,0,20,4.6,157,10.22,Cappuccino,10,1630.91
2030-09-06,Friday,9,Autumn,0,0,0,1,0,26,0.0,179,8.16,Mocha,10,1711.17
2030-09-07,Saturday,9,Autumn,1,0,0,0,0,18,1.7,217,6.81,Americano,11,1567.62
2030-09-08,Sunday,9,Autumn,1,0,0,0,1,19,2.3,260,7.87,Mocha,11,2061.26
2030-09-09,Monday,9,Autumn,0,0,0,0,0,18,1.1,131,8.29,Americano,10,1187.04
2030-09-10,Tuesday,9,Autumn,0,0,0,1,1,30,1.2,232,8.72,Espresso,10,2392.64
2030-09-11,Wednesday,9,Autumn,0,0,0,0,0,25,2.5,134,8.83,Cappuccino,10,1070.7
2030-09-12,Thursday,9,Autumn,0,0,0,0,0,21,5.1,129,8.05,Espresso,10,1096.85
2030-09-13,Friday,9,Autumn,0,0,0,1,1,20,9.1,209,7.44,Pastry,10,1842.98
2030-09-14,Saturday,9,Autumn,1,0,0,1,0,21,4.8,231,7.66,Tea,11,1940.05
2030-09-15,Sunday,9,Autumn,1,0,0,0,0,22,0.0,186,6.41,Americano,11,1320.68
2030-09-16,Monday,9,Autumn,0,0,0,0,0,18,0.0,162,8.23,Mocha,10,1230.72
2030-09-17,Tuesday,9,Autumn,0,0,0,0,0,29,0.0,134,6.56,Pastry,10,929.27
2030-09-18,Wednesday,9,Autumn,0,0,0,1,0,28,3.2,159,7.66,Sandwich,10,1476.52
2030-09-19,Thursday,9,Autumn,0,0,0,0,1,23,3.1,164,9.78,Espresso,10,1682.45
2030-09-20,Friday,9,Autumn,0,0,0,1,0,21,4.8,155,4.8,Espresso,10,772.49
2030-09-21,Saturday,9,Autumn,1,0,0,0,0,29,0.0,233,8.15,Cappuccino,11,1916.37
2030-09-22,Sunday,9,Autumn,1,0,0,0,0,30,3.2,215,8.87,Espresso,11,2012.98
2030-09-23,Monday,9,Autumn,0,0,0,1,0,19,2.4,180,9.26,Mocha,10,1877.88
2030-09-24,Tuesday,9,Autumn,0,0,0,0,0,24,5.2,119,6.72,Cappuccino,10,808.35
